id,station,date,prcp,tobs
18849,USC00516128,8/7/15,0.09,75
18850,USC00516128,8/8/15,0.01,77
18851,USC00516128,8/9/15,0.54,73
18852,USC00516128,8/10/15,0.41,75
18853,USC00516128,8/11/15,0.23,73
18854,USC00516128,8/12/15,0.39,77
18855,USC00516128,8/13/15,0.44,75
18856,USC00516128,8/14/15,0.92,74
18857,USC00516128,8/15/15,1.28,73
18858,USC00516128,8/16/15,0.29,75
18859,USC00516128,8/17/15,0.08,75
18860,USC00516128,8/18/15,1.59,76
18861,USC00516128,8/19/15,0.08,76
18862,USC00516128,8/20/15,0.11,77
18863,USC00516128,8/21/15,0.17,75
18864,USC00516128,8/22/15,0.11,79
18865,USC00516128,8/23/15,0.43,75
18866,USC00516128,8/24/15,4.81,72
18867,USC00516128,8/25/15,0.1,77
18868,USC00516128,8/26/15,0.79,76
18869,USC00516128,8/27/15,2.67,77
18870,USC00516128,8/28/15,0.19,76
18871,USC00516128,8/29/15,0,75
18872,USC00516128,8/30/15,0.04,77
18873,USC00516128,8/31/15,0.26,78
18874,USC00516128,9/1/15,0.07,77
18875,USC00516128,9/2/15,0,77
18876,USC00516128,9/3/15,0.16,74
18877,USC00516128,9/4/15,1.04,75
18878,USC00516128,9/5/15,0.06,79
18879,USC00516128,9/6/15,0.02,74
18880,USC00516128,9/7/15,0.32,76
18881,USC00516128,9/8/15,0.29,79
18882,USC00516128,9/9/15,0,78
18883,USC00516128,9/10/15,0,76
18884,USC00516128,9/11/15,0.52,75
18885,USC00516128,9/12/15,2.44,76
18886,USC00516128,9/13/15,0.79,76
18887,USC00516128,9/14/15,2.57,75
18888,USC00516128,9/15/15,6.83,73
18889,USC00516128,9/16/15,2.5,76
18890,USC00516128,9/17/15,0.28,75
18891,USC00516128,9/18/15,0.37,75
18892,USC00516128,9/19/15,0.21,76
18893,USC00516128,9/20/15,0.26,74
18894,USC00516128,9/21/15,1.43,75
18895,USC00516128,9/22/15,1.29,76
18896,USC00516128,9/23/15,0.58,73
18897,USC00516128,9/24/15,1.3,72
18898,USC00516128,9/25/15,0.54,73
18899,USC00516128,9/26/15,1.02,76
18900,USC00516128,9/27/15,1.72,73
18901,USC00516128,9/28/15,4.18,72
18902,USC00516128,9/29/15,0.65,73
18903,USC00516128,9/30/15,1.4,72
18904,USC00516128,10/1/15,0.41,71
18905,USC00516128,10/2/15,0.17,72
18906,USC00516128,10/3/15,0.02,73
18907,USC00516128,10/4/15,0.23,74
18908,USC00516128,10/5/15,0.51,74
18909,USC00516128,10/6/15,0.41,73
18910,USC00516128,10/7/15,0.15,73
18911,USC00516128,10/8/15,0.03,74
18912,USC00516128,10/9/15,0,76
18913,USC00516128,10/10/15,0,75
18914,USC00516128,10/12/15,,74
18915,USC00516128,10/13/15,0.31,73
18916,USC00516128,10/14/15,0.59,73
18917,USC00516128,10/15/15,1.77,71
18918,USC00516128,10/16/15,0.33,73
18919,USC00516128,10/17/15,1.8,76
18920,USC00516128,10/20/15,,74
18921,USC00516128,10/21/15,0.32,73
18922,USC00516128,10/22/15,0.28,74
18923,USC00516128,10/23/15,0.32,74
18924,USC00516128,10/24/15,0.04,79
18925,USC00516128,10/25/15,0,74
18926,USC00516128,10/26/15,0.01,71
18927,USC00516128,10/27/15,2,71
18928,USC00516128,10/28/15,0.22,74
18929,USC00516128,10/29/15,0.02,78
18930,USC00516128,10/30/15,0,76
18931,USC00516128,10/31/15,2.45,75
18932,USC00516128,11/1/15,1.2,77
18933,USC00516128,11/3/15,,78
18934,USC00516128,11/4/15,0.18,73
18935,USC00516128,11/5/15,1.09,72
18936,USC00516128,11/6/15,0.76,75
18937,USC00516128,11/7/15,1.08,72
18938,USC00516128,11/8/15,0.32,74
18939,USC00516128,11/9/15,1.42,73
18940,USC00516128,11/10/15,0.43,72
18941,USC00516128,11/11/15,0.37,72
18942,USC00516128,11/12/15,0.43,75
18943,USC00516128,11/13/15,0.68,72
18944,USC00516128,11/14/15,1.73,73
18945,USC00516128,11/15/15,0.05,72
18946,USC00516128,11/17/15,,73
18947,USC00516128,11/18/15,0.6,72
18948,USC00516128,11/19/15,0.34,73
18949,USC00516128,11/20/15,3.38,70
18950,USC00516128,11/21/15,1.66,73
18951,USC00516128,11/22/15,1.16,73
18952,USC00516128,11/23/15,1.97,72
18953,USC00516128,11/24/15,1.46,72
18954,USC00516128,11/25/15,0.11,72
18955,USC00516128,11/26/15,3.68,72
18956,USC00516128,11/27/15,3.26,73
18957,USC00516128,11/28/15,0.16,73
18958,USC00516128,11/29/15,0.19,72
18959,USC00516128,11/30/15,0.04,71
18960,USC00516128,12/1/15,0.03,73
18961,USC00516128,12/2/15,0.08,70
18962,USC00516128,12/3/15,0.57,71
18963,USC00516128,12/4/15,0.01,71
18964,USC00516128,12/5/15,0.05,70
18965,USC00516128,12/6/15,0.05,71
18966,USC00516128,12/7/15,0.04,69
18967,USC00516128,12/8/15,0.12,70
18968,USC00516128,12/9/15,0.36,73
18969,USC00516128,12/10/15,0.9,70
18970,USC00516128,12/11/15,0.13,72
18971,USC00516128,12/12/15,0.21,71
18972,USC00516128,12/13/15,0,69
18973,USC00516128,12/15/15,,74
18974,USC00516128,12/16/15,0.07,73
18975,USC00516128,12/17/15,0.43,69
18976,USC00516128,12/18/15,0.59,71
18977,USC00516128,12/19/15,1.19,68
18978,USC00516128,12/20/15,0.43,72
18979,USC00516128,12/22/15,,71
18980,USC00516128,12/23/15,1.56,70
18981,USC00516128,12/24/15,0.01,72
18982,USC00516128,12/25/15,1.19,71
18983,USC00516128,12/26/15,0.81,69
18984,USC00516128,12/27/15,2.21,71
18985,USC00516128,12/29/15,,67
18986,USC00516128,12/30/15,0.03,71
18987,USC00516128,12/31/15,0.1,69
18988,USC00516128,1/1/16,0,73
18989,USC00516128,1/2/16,0.13,69
18990,USC00516128,1/3/16,0,65
18991,USC00516128,1/4/16,0,62
18992,USC00516128,1/5/16,0,69
18993,USC00516128,1/6/16,1.49,68
18994,USC00516128,1/7/16,1.32,64
18995,USC00516128,1/8/16,0,69
18996,USC00516128,1/9/16,0,70
18997,USC00516128,1/10/16,0,64
18998,USC00516128,1/11/16,0,65
18999,USC00516128,1/12/16,0,65
19000,USC00516128,1/13/16,0,63
19001,USC00516128,1/14/16,0,66
19002,USC00516128,1/15/16,0,74
19003,USC00516128,1/17/16,,64
19004,USC00516128,1/18/16,0,62
19005,USC00516128,1/19/16,0,63
19006,USC00516128,1/20/16,0.01,67
19007,USC00516128,1/21/16,0.1,69
19008,USC00516128,1/22/16,0,71
19009,USC00516128,1/23/16,0,70
19010,USC00516128,1/24/16,0,67
19011,USC00516128,1/25/16,0.07,68
19012,USC00516128,1/26/16,0.38,68
19013,USC00516128,1/27/16,0,69
19014,USC00516128,1/28/16,0,67
19015,USC00516128,1/30/16,,67
19016,USC00516128,1/31/16,0.08,68
19017,USC00516128,2/1/16,0.15,65
19018,USC00516128,2/2/16,0.33,69
19019,USC00516128,2/3/16,0.26,69
19020,USC00516128,2/4/16,0,73
19021,USC00516128,2/5/16,0.08,67
19022,USC00516128,2/6/16,0,67
19023,USC00516128,2/7/16,0.11,65
19024,USC00516128,2/8/16,0,63
19025,USC00516128,2/9/16,0,62
19026,USC00516128,2/10/16,0,65
19027,USC00516128,2/11/16,0,69
19028,USC00516128,2/12/16,0.19,70
19029,USC00516128,2/13/16,0.22,69
19030,USC00516128,2/14/16,0.11,68
19031,USC00516128,2/15/16,0.05,68
19032,USC00516128,2/16/16,0.01,70
19033,USC00516128,2/18/16,,70
19034,USC00516128,2/19/16,0.58,66
19035,USC00516128,2/20/16,0.1,67
19036,USC00516128,2/21/16,0,70
19037,USC00516128,2/23/16,,67
19038,USC00516128,2/24/16,0,65
19039,USC00516128,2/25/16,0,70
19040,USC00516128,2/26/16,0.04,72
19041,USC00516128,2/27/16,0,69
19042,USC00516128,2/28/16,0,66
19043,USC00516128,2/29/16,0,68
19044,USC00516128,3/1/16,0.02,68
19045,USC00516128,3/2/16,0,69
19046,USC00516128,3/3/16,0,69
19047,USC00516128,3/6/16,,72
19048,USC00516128,3/7/16,0,63
19049,USC00516128,3/8/16,0,72
19050,USC00516128,3/9/16,0.19,66
19051,USC00516128,3/10/16,0,67
19052,USC00516128,3/11/16,0.16,66
19053,USC00516128,3/12/16,0,70
19054,USC00516128,3/13/16,0.1,69
19055,USC00516128,3/14/16,0.16,67
19056,USC00516128,3/15/16,0.57,67
19057,USC00516128,3/16/16,0.37,78
19058,USC00516128,3/17/16,0,65
19059,USC00516128,3/18/16,0.07,66
19060,USC00516128,3/19/16,0.22,67
19061,USC00516128,3/20/16,0,68
19062,USC00516128,3/21/16,0,70
19063,USC00516128,3/22/16,0,72
19064,USC00516128,3/23/16,0,71
19065,USC00516128,3/24/16,0,73
19066,USC00516128,3/25/16,0.1,69
19067,USC00516128,3/26/16,0.09,71
19068,USC00516128,3/27/16,0,68
19069,USC00516128,3/28/16,0,68
19070,USC00516128,3/29/16,0.04,69
19071,USC00516128,3/30/16,0.02,74
19072,USC00516128,3/31/16,0,69
19073,USC00516128,4/1/16,0.02,69
19074,USC00516128,4/2/16,0,72
19075,USC00516128,4/3/16,0,71
19076,USC00516128,4/4/16,0.29,69
19077,USC00516128,4/5/16,0,74
19078,USC00516128,4/6/16,0.73,67
19079,USC00516128,4/7/16,0.56,67
19080,USC00516128,4/8/16,0.29,70
19081,USC00516128,4/9/16,0.14,71
19082,USC00516128,4/10/16,0.06,72
19083,USC00516128,4/11/16,0.38,67
19084,USC00516128,4/12/16,0.8,70
19085,USC00516128,4/13/16,0.33,71
19086,USC00516128,4/14/16,0.72,71
19087,USC00516128,4/15/16,0.51,70
19088,USC00516128,4/16/16,0.3,72
19089,USC00516128,4/17/16,0.51,66
19090,USC00516128,4/18/16,5.09,72
19091,USC00516128,4/19/16,0.01,70
19092,USC00516128,4/20/16,0.19,69
19093,USC00516128,4/21/16,0.14,68
19094,USC00516128,4/22/16,0.23,69
19095,USC00516128,4/23/16,0.77,68
19096,USC00516128,4/24/16,0.99,69
19097,USC00516128,4/26/16,,72
19098,USC00516128,4/27/16,0.15,73
19099,USC00516128,4/28/16,0.04,77
19100,USC00516128,4/29/16,0.25,73
19101,USC00516128,4/30/16,0.1,72
19102,USC00516128,5/1/16,0.36,71
19103,USC00516128,5/2/16,0.5,72
19104,USC00516128,5/3/16,0,72
19105,USC00516128,5/4/16,1.04,69
19106,USC00516128,5/5/16,1.35,70
19107,USC00516128,5/7/16,,68
19108,USC00516128,5/8/16,0.1,68
19109,USC00516128,5/9/16,0.02,71
19110,USC00516128,5/10/16,0.58,68
19111,USC00516128,5/12/16,,70
19112,USC00516128,5/13/16,0,70
19113,USC00516128,5/14/16,0.02,71
19114,USC00516128,5/15/16,0.27,73
19115,USC00516128,5/16/16,0.08,71
19116,USC00516128,5/17/16,0.05,71
19117,USC00516128,5/18/16,0.58,70
19118,USC00516128,5/19/16,0.4,71
19119,USC00516128,5/20/16,0.71,71
19120,USC00516128,5/23/16,,73
19121,USC00516128,5/24/16,0.1,70
19122,USC00516128,5/25/16,0.5,69
19123,USC00516128,5/26/16,1.68,71
19124,USC00516128,5/30/16,,72
19125,USC00516128,5/31/16,0.8,69
19126,USC00516128,6/1/16,1.4,70
19127,USC00516128,6/2/16,0.74,71
19128,USC00516128,6/3/16,0.1,70
19129,USC00516128,6/5/16,,73
19130,USC00516128,6/6/16,0.47,72
19131,USC00516128,6/7/16,1.26,71
19132,USC00516128,6/8/16,0.01,71
19133,USC00516128,6/9/16,1.7,69
19134,USC00516128,6/10/16,1.4,70
19135,USC00516128,6/11/16,0.65,73
19136,USC00516128,6/12/16,0.55,75
19137,USC00516128,6/13/16,0.08,73
19138,USC00516128,6/14/16,0.19,72
19139,USC00516128,6/15/16,1.38,70
19140,USC00516128,6/16/16,0.12,70
19141,USC00516128,6/17/16,1.27,69
19142,USC00516128,6/18/16,0.72,73
19143,USC00516128,6/19/16,0.79,74
19144,USC00516128,6/20/16,0.52,72
19145,USC00516128,6/21/16,0.78,71
19146,USC00516128,6/22/16,0.2,73
19147,USC00516128,6/23/16,0.9,72
19148,USC00516128,6/25/16,,73
19149,USC00516128,6/26/16,0.7,74
19150,USC00516128,6/27/16,0.3,72
19151,USC00516128,6/28/16,0.25,74
19152,USC00516128,6/29/16,0.35,72
19153,USC00516128,7/1/16,,74
19154,USC00516128,7/4/16,,74
19155,USC00516128,7/5/16,0.45,71
19156,USC00516128,7/6/16,1.46,71
19157,USC00516128,7/7/16,0.92,73
19158,USC00516128,7/8/16,0.31,73
19159,USC00516128,7/9/16,0.15,71
19160,USC00516128,7/10/16,1.15,76
19161,USC00516128,7/11/16,0.11,72
19162,USC00516128,7/12/16,0.03,75
19163,USC00516128,7/13/16,0.14,75
19164,USC00516128,7/14/16,1.15,73
19165,USC00516128,7/15/16,1.7,71
19166,USC00516128,7/16/16,2.05,77
19167,USC00516128,7/17/16,0.55,74
19168,USC00516128,7/18/16,0.23,72
19169,USC00516128,7/19/16,0.41,73
19170,USC00516128,7/20/16,0.08,74
19171,USC00516128,7/23/16,,74
19172,USC00516128,7/24/16,2.75,75
19173,USC00516128,7/25/16,5.35,81
19174,USC00516128,7/26/16,0.03,76
19175,USC00516128,7/27/16,0.04,76
19176,USC00516128,7/28/16,0,76
19177,USC00516128,7/29/16,0.05,74
19178,USC00516128,7/30/16,0.4,76
19179,USC00516128,7/31/16,2.9,75
19180,USC00516128,8/1/16,2.21,73
19181,USC00516128,8/2/16,1.14,72
19182,USC00516128,8/3/16,,74
19183,USC00516128,8/4/16,,74
19184,USC00516128,8/5/16,,75
19185,USC00516128,8/6/16,,77
19186,USC00516128,8/7/16,1.3,79
19187,USC00516128,8/8/16,0.02,75
19188,USC00516128,8/9/16,0.56,73
19189,USC00516128,8/10/16,0,76
19190,USC00516128,8/11/16,0.04,74
19191,USC00516128,8/12/16,0.39,71
19192,USC00516128,8/13/16,0.45,74
19193,USC00516128,8/14/16,0.75,72
19194,USC00516128,8/15/16,0.95,72
19195,USC00516128,8/16/16,0.85,72
19196,USC00516128,8/17/16,0.3,77
19197,USC00516128,8/18/16,0.21,73
19198,USC00516128,8/19/16,2.3,73
19199,USC00516128,8/20/16,0.2,76
19200,USC00516128,8/21/16,1.08,74
19201,USC00516128,8/22/16,1.2,72
19202,USC00516128,8/23/16,0.7,74
19203,USC00516128,8/24/16,1.45,74
19204,USC00516128,8/25/16,0.11,77
19205,USC00516128,8/27/16,,74
19206,USC00516128,8/28/16,2.07,71
19207,USC00516128,8/29/16,0.9,78
19208,USC00516128,8/30/16,0.05,75
19209,USC00516128,8/31/16,2.46,76
19210,USC00516128,9/1/16,0.01,77
19211,USC00516128,9/2/16,0.03,75
19212,USC00516128,9/3/16,1,75
19213,USC00516128,9/4/16,0.44,73
19214,USC00516128,9/5/16,0.18,76
19215,USC00516128,9/6/16,1,73
19216,USC00516128,9/7/16,1.35,74
19217,USC00516128,9/8/16,0.15,74
19218,USC00516128,9/9/16,0.35,75
19219,USC00516128,9/10/16,1.16,75
19220,USC00516128,9/11/16,0.6,71
19221,USC00516128,9/12/16,1.04,72
19222,USC00516128,9/13/16,1.2,75
19223,USC00516128,9/14/16,6.7,73
19224,USC00516128,9/15/16,3.35,73
19225,USC00516128,9/16/16,0.61,73
19226,USC00516128,9/17/16,0.23,76
19227,USC00516128,9/18/16,0.42,75
19228,USC00516128,9/19/16,0.25,70
19229,USC00516128,9/20/16,0.43,70
19230,USC00516128,9/21/16,1.02,73
19231,USC00516128,9/22/16,0.75,73
19232,USC00516128,9/23/16,0.33,73
19233,USC00516128,9/24/16,0.27,77
19234,USC00516128,9/25/16,0.04,76
19235,USC00516128,9/26/16,1.02,74
19236,USC00516128,9/27/16,1,74
19237,USC00516128,9/28/16,0.05,77
19238,USC00516128,9/29/16,1.49,77
19239,USC00516128,9/30/16,0.38,73
19240,USC00516128,10/1/16,1.02,74
19241,USC00516128,10/2/16,0.61,73
19242,USC00516128,10/3/16,0.46,76
19243,USC00516128,10/4/16,3.46,74
19244,USC00516128,10/5/16,0.81,75
19245,USC00516128,10/6/16,0.04,75
19246,USC00516128,10/7/16,0.01,73
19247,USC00516128,10/8/16,0.04,74
19248,USC00516128,10/9/16,0,77
19249,USC00516128,10/10/16,0,74
19250,USC00516128,10/11/16,0.35,74
19251,USC00516128,10/12/16,0.02,78
19252,USC00516128,10/13/16,0.06,75
19253,USC00516128,10/14/16,0,73
19254,USC00516128,10/15/16,0.33,74
19255,USC00516128,10/16/16,0,77
19256,USC00516128,10/17/16,0.38,70
19257,USC00516128,10/18/16,0.48,74
19258,USC00516128,10/19/16,0,70
19259,USC00516128,10/20/16,1,73
19260,USC00516128,10/21/16,0.09,74
19261,USC00516128,10/22/16,1.37,75
19262,USC00516128,10/23/16,0.24,72
19263,USC00516128,10/24/16,0.7,71
19264,USC00516128,10/25/16,0.4,74
19265,USC00516128,10/26/16,0,75
19266,USC00516128,10/27/16,1.25,71
19267,USC00516128,10/28/16,0.37,68
19268,USC00516128,10/29/16,0.25,71
19269,USC00516128,10/30/16,0.95,76
19270,USC00516128,10/31/16,1.35,69
19271,USC00516128,11/1/16,0.09,73
19272,USC00516128,11/2/16,0.04,76
19273,USC00516128,11/3/16,0.02,74
19274,USC00516128,11/4/16,0.06,74
19275,USC00516128,11/5/16,0.38,69
19276,USC00516128,11/6/16,0.05,77
19277,USC00516128,11/7/16,0.05,71
19278,USC00516128,11/8/16,0.53,71
19279,USC00516128,11/9/16,0.04,71
19280,USC00516128,11/10/16,0.01,71
19281,USC00516128,11/11/16,0,67
19282,USC00516128,11/12/16,0,73
19283,USC00516128,11/13/16,0,72
19284,USC00516128,11/14/16,0.02,74
19285,USC00516128,11/15/16,0.05,72
19286,USC00516128,11/16/16,0.91,72
19287,USC00516128,11/17/16,0.02,75
19288,USC00516128,11/20/16,,74
19289,USC00516128,11/21/16,2.87,71
19290,USC00516128,11/22/16,2.11,73
19291,USC00516128,11/23/16,0.22,69
19292,USC00516128,11/24/16,0.72,69
19293,USC00516128,11/25/16,1.03,69
19294,USC00516128,11/26/16,0.3,70
19295,USC00516128,11/27/16,0.29,69
19296,USC00516128,11/28/16,0.69,71
19297,USC00516128,11/29/16,0.2,67
19298,USC00516128,11/30/16,0.79,72
19299,USC00516128,12/1/16,0.72,71
19300,USC00516128,12/2/16,1.27,71
19301,USC00516128,12/3/16,1.62,67
19302,USC00516128,12/4/16,0.31,76
19303,USC00516128,12/5/16,1.6,67
19304,USC00516128,12/6/16,0,67
19305,USC00516128,12/7/16,0.02,68
19306,USC00516128,12/8/16,0.03,71
19307,USC00516128,12/9/16,0.42,68
19308,USC00516128,12/10/16,0.04,68
19309,USC00516128,12/11/16,0.13,69
19310,USC00516128,12/12/16,0.01,65
19311,USC00516128,12/13/16,0.09,70
19312,USC00516128,12/14/16,0.33,69
19313,USC00516128,12/15/16,0.03,64
19314,USC00516128,12/16/16,0,60
19315,USC00516128,12/18/16,,67
19316,USC00516128,12/19/16,0.15,72
19317,USC00516128,12/20/16,0,73
19318,USC00516128,12/21/16,0.55,70
19319,USC00516128,12/22/16,1.24,68
19320,USC00516128,12/23/16,0.83,69
19321,USC00516128,12/24/16,1.08,69
19322,USC00516128,12/25/16,0.38,69
19323,USC00516128,12/26/16,1.48,71
19324,USC00516128,12/27/16,0.14,71
19325,USC00516128,12/28/16,0.14,71
19326,USC00516128,12/29/16,1.03,69
19327,USC00516128,12/30/16,2.37,65
19328,USC00516128,12/31/16,0.9,65
19329,USC00516128,1/1/17,0.03,68
19330,USC00516128,1/2/17,0,70
19331,USC00516128,1/3/17,0,71
19332,USC00516128,1/4/17,0,70
19333,USC00516128,1/5/17,0.47,71
19334,USC00516128,1/6/17,0.1,65
19335,USC00516128,1/7/17,0,70
19336,USC00516128,1/8/17,0.03,66
19337,USC00516128,1/9/17,0,69
19338,USC00516128,1/10/17,0,64
19339,USC00516128,1/11/17,0,66
19340,USC00516128,1/12/17,0,68
19341,USC00516128,1/13/17,0,67
19342,USC00516128,1/14/17,0,70
19343,USC00516128,1/15/17,0.01,68
19344,USC00516128,1/16/17,0,68
19345,USC00516128,1/17/17,0,69
19346,USC00516128,1/18/17,0.07,73
19347,USC00516128,1/19/17,0,71
19348,USC00516128,1/20/17,0,67
19349,USC00516128,1/21/17,0.08,67
19350,USC00516128,1/22/17,0.72,68
19351,USC00516128,1/23/17,0.85,70
19352,USC00516128,1/24/17,1.85,67
19353,USC00516128,1/25/17,2.64,69
19354,USC00516128,1/26/17,0.1,67
19355,USC00516128,1/27/17,0.03,69
19356,USC00516128,1/28/17,0,64
19357,USC00516128,1/29/17,0.55,67
19358,USC00516128,1/30/17,0,66
19359,USC00516128,1/31/17,0,65
19360,USC00516128,2/1/17,0,65
19361,USC00516128,2/2/17,0,60
19362,USC00516128,2/4/17,,66
19363,USC00516128,2/5/17,0,69
19364,USC00516128,2/6/17,0,73
19365,USC00516128,2/7/17,1.79,68
19366,USC00516128,2/8/17,0,68
19367,USC00516128,2/9/17,0,64
19368,USC00516128,2/10/17,0,70
19369,USC00516128,2/11/17,0.73,66
19370,USC00516128,2/12/17,1.83,65
19371,USC00516128,2/13/17,0,68
19372,USC00516128,2/14/17,0.01,79
19373,USC00516128,2/15/17,0.07,71
19374,USC00516128,2/16/17,0.13,72
19375,USC00516128,2/18/17,,72
19376,USC00516128,2/19/17,0.1,68
19377,USC00516128,2/20/17,0,69
19378,USC00516128,2/21/17,0.07,65
19379,USC00516128,2/22/17,0.32,69
19380,USC00516128,2/23/17,0,72
19381,USC00516128,2/24/17,0,68
19382,USC00516128,2/25/17,0.12,66
19383,USC00516128,2/26/17,0,64
19384,USC00516128,2/27/17,0,69
19385,USC00516128,2/28/17,0.58,69
19386,USC00516128,3/1/17,2,64
19387,USC00516128,3/2/17,0.58,72
19388,USC00516128,3/3/17,0.56,78
19389,USC00516128,3/4/17,0,70
19390,USC00516128,3/5/17,0.35,68
19391,USC00516128,3/6/17,0,76
19392,USC00516128,3/7/17,0,72
19393,USC00516128,3/8/17,0,68
19394,USC00516128,3/9/17,0.01,72
19395,USC00516128,3/10/17,0,65
19396,USC00516128,3/11/17,0,82
19397,USC00516128,3/13/17,,69
19398,USC00516128,3/14/17,0,75
19399,USC00516128,3/15/17,0,76
19400,USC00516128,3/16/17,0,77
19401,USC00516128,3/18/17,,70
19402,USC00516128,3/19/17,0,74
19403,USC00516128,3/20/17,0,74
19404,USC00516128,3/21/17,0,72
19405,USC00516128,3/22/17,0,72
19406,USC00516128,3/23/17,0.03,70
19407,USC00516128,3/24/17,0.17,70
19408,USC00516128,3/25/17,0.48,72
19409,USC00516128,3/26/17,0,72
19410,USC00516128,3/27/17,0,74
19411,USC00516128,3/28/17,0.68,69
19412,USC00516128,3/29/17,0.07,69
19413,USC00516128,3/31/17,,76
19414,USC00516128,4/1/17,0.2,69
19415,USC00516128,4/2/17,0,71
19416,USC00516128,4/3/17,0.23,73
19417,USC00516128,4/4/17,0.02,75
19418,USC00516128,4/5/17,0.45,69
19419,USC00516128,4/6/17,0,72
19420,USC00516128,4/8/17,,76
19421,USC00516128,4/9/17,0,70
19422,USC00516128,4/10/17,0,72
19423,USC00516128,4/11/17,0.25,71
19424,USC00516128,4/12/17,0.65,70
19425,USC00516128,4/13/17,0.23,73
19426,USC00516128,4/14/17,2.82,72
19427,USC00516128,4/15/17,0.9,70
19428,USC00516128,4/16/17,0.11,71
19429,USC00516128,4/17/17,1.3,69
19430,USC00516128,4/18/17,0.98,71
19431,USC00516128,4/19/17,0.14,71
19432,USC00516128,4/20/17,0,69
19433,USC00516128,4/21/17,1.84,70
19434,USC00516128,4/22/17,1.35,73
19435,USC00516128,4/23/17,0.35,70
19436,USC00516128,4/24/17,0.05,75
19437,USC00516128,4/25/17,0,74
19438,USC00516128,4/26/17,0.22,77
19439,USC00516128,4/27/17,0.11,76
19440,USC00516128,4/28/17,0.79,71
19441,USC00516128,4/29/17,0,68
19442,USC00516128,4/30/17,0.8,58
19443,USC00516128,5/1/17,0.25,73
19444,USC00516128,5/2/17,0,79
19445,USC00516128,5/4/17,,74
19446,USC00516128,5/5/17,0.1,74
19447,USC00516128,5/6/17,0,74
19448,USC00516128,5/7/17,0.03,70
19449,USC00516128,5/8/17,1.11,66
19450,USC00516128,5/9/17,0.23,72
19451,USC00516128,5/10/17,0.55,72
19452,USC00516128,5/11/17,0.44,78
19453,USC00516128,5/12/17,0.1,70
19454,USC00516128,5/13/17,0.1,71
19455,USC00516128,5/14/17,1,70
19456,USC00516128,5/15/17,0.6,72
19457,USC00516128,5/16/17,0.3,71
19458,USC00516128,5/17/17,0.06,71
19459,USC00516128,5/18/17,0,69
19460,USC00516128,5/20/17,,70
19461,USC00516128,5/21/17,0,69
19462,USC00516128,5/22/17,0.3,72
19463,USC00516128,5/23/17,0.44,69
19464,USC00516128,5/24/17,2.17,70
19465,USC00516128,5/25/17,0.88,75
19466,USC00516128,5/26/17,0,72
19467,USC00516128,5/27/17,0.5,72
19468,USC00516128,5/28/17,0,73
19469,USC00516128,5/30/17,,72
19470,USC00516128,6/1/17,0.01,74
19471,USC00516128,6/3/17,,74
19472,USC00516128,6/4/17,0.82,77
19473,USC00516128,6/5/17,0.01,74
19474,USC00516128,6/6/17,0,74
19475,USC00516128,6/7/17,0.01,79
19476,USC00516128,6/8/17,0,75
19477,USC00516128,6/10/17,,72
19478,USC00516128,6/11/17,0.7,76
19479,USC00516128,6/12/17,0.81,74
19480,USC00516128,6/13/17,0.65,73
19481,USC00516128,6/14/17,0.81,74
19482,USC00516128,6/15/17,1.69,77
19483,USC00516128,6/16/17,0.1,74
19484,USC00516128,6/17/17,0.1,72
19485,USC00516128,6/18/17,0.7,77
19486,USC00516128,6/19/17,0.4,76
19487,USC00516128,6/20/17,0.31,74
